Degree,Iteration,Implicit Time,No Vector Time,Intrinsic Time,Imntrinsic load time
8,2,2.29945,0.00229202,0.00109406,0.000818038
8,4,0.00295703,0.000700025,0.000649018,0.000577052
8,8,0.00121603,0.000460976,0.000641026,0.000524
8,16,0.00118606,0.000462942,0.000648032,0.000520964
8,32,0.001735,0.00051195,0.000745041,0.000612957
8,64,0.00266602,0.000640052,0.000783015,0.00077204
8,128,0.002364,0.000884941,0.00107695,0.001155
8,256,0.00368105,0.00135499,0.00158901,0.00194499
8,512,0.00634303,0.00234906,0.00261604,0.003513
8,1024,0.016188,0.00427,0.00465097,0.00655098
8,2048,0.053499,0.00806399,0.00872006,0.012697
8,4096,0.07851,0.015924,0.016599,0.0245229
8,8192,0.08704,0.031696,0.032576,0.049227
8,16384,0.177768,0.06244,0.065165,0.097868
8,32768,0.378683,0.12441,0.129871,0.19211
8,65536,0.689543,0.246743,0.25622,0.388227
8,131072,1.41635,0.490341,0.521523,0.769835
8,262144,2.81746,0.994772,1.02732,1.53407
8,524288,5.61934,1.94928,2.04606,3.05233
16,2,0.00146204,0.000424945,0.000639947,0.000597035
16,4,0.001084,0.000430953,0.000565951,0.000487022
16,8,0.00110801,0.000446984,0.000592042,0.000510027
16,16,0.00126194,0.000533028,0.000677989,0.000560955
16,32,0.00244696,0.000600022,0.000849976,0.000753988
16,64,0.01329,0.000857949,0.00106606,0.000990053
16,128,0.00338996,0.00130598,0.00172602,0.00160598
16,256,0.00549202,0.002259,0.002981,0.00276201
16,512,0.01093,0.00417404,0.00550496,0.00518097
16,1024,0.048423,0.00797402,0.010261,0.00986996
16,2048,0.074445,0.015505,0.019906,0.019403
16,4096,0.111519,0.035393,0.039861,0.038283
16,8192,0.192495,0.060437,0.0791581,0.076034
16,16384,0.35302,0.120424,0.15781,0.154554
16,32768,0.642412,0.240281,0.317776,0.303093
16,65536,1.32245,0.479984,0.631986,0.642931
16,131072,2.60372,0.964899,1.26879,1.21068
16,262144,5.01633,1.9154,2.48204,2.40217
16,524288,10.081,3.77377,4.9434,4.74263
32,2,0.00101998,0.000435057,0.000611,0.000439058
32,4,0.00114603,0.000470983,0.000587958,0.00047903
32,8,0.00149,0.000503036,0.00108805,0.000781954
32,16,0.00230895,0.000615942,0.00146606,0.00113603
32,32,0.00176201,0.000819046,0.00359696,0.00100405
32,64,0.002633,0.00127904,0.00162404,0.00154499
32,128,0.00421205,0.00225502,0.00271201,0.00268094
32,256,0.035,0.00410299,0.00478004,0.00496696
32,512,0.042771,0.00790298,0.00862002,0.00963996
32,1024,0.027719,0.015233,0.017568,0.0187879
32,2048,0.054434,0.030083,0.034568,0.037157
32,4096,0.108014,0.059579,0.0684971,0.0735141
32,8192,0.215277,0.119164,0.13926,0.146476
32,16384,0.429603,0.241798,0.278906,0.294997
32,32768,0.861474,0.475098,0.54349,0.591837
32,65536,1.75538,0.953675,1.11394,1.17875
32,131072,3.47264,1.88399,2.21623,2.34125
32,262144,6.95301,3.75294,4.37345,4.69211
32,524288,13.7501,7.42865,8.7814,9.42677
64,2,0.00107694,0.000479008,0.000626946,0.00049104
64,4,0.00124396,0.00055203,0.000683054,0.000550955
64,8,0.001321,0.000622049,0.000842042,0.000622045
64,16,0.00260902,0.000844974,0.002559,0.00208096
64,32,0.00422894,0.00130595,0.00445402,0.00376903
64,64,0.007495,0.011381,0.00833701,0.015195
64,128,0.00622396,0.00404006,0.00484094,0.00457494
64,256,0.011613,0.00780699,0.00893504,0.00872606
64,512,0.02226,0.0151399,0.017374,0.017016
64,1024,0.0794429,0.02996,0.033775,0.033806
64,2048,0.114859,0.059402,0.067533,0.06708
64,4096,0.203347,0.117965,0.134433,0.133706
64,8192,0.342175,0.23539,0.265351,0.266931
64,16384,0.683367,0.476847,0.537483,0.533356
64,32768,1.36257,0.955861,1.09391,1.06792
64,65536,2.72007,1.86112,2.16573,2.12843
64,131072,5.45402,3.72202,4.31449,4.26932
64,262144,10.9131,7.37714,8.59299,8.53914
64,524288,21.7818,14.7586,17.1571,17.0755
128,2,0.00118003,0.000526005,0.000670032,0.000570022
128,4,0.00129204,0.00063397,0.000814024,0.000687993
128,8,0.00149101,0.000836023,0.00106598,0.000897954
128,16,0.013287,0.001253,0.00166706,0.00137996
128,32,0.01703,0.00214696,0.00264105,0.00231797
128,64,0.00505796,0.00404296,0.00470597,0.00441096
128,128,0.00913203,0.007801,0.00891201,0.00846106
128,256,0.017244,0.015134,0.017338,0.016056
128,512,0.033542,0.029785,0.03392,0.031824
128,1024,0.06609,0.059075,0.067295,0.064657
128,2048,0.131215,0.117642,0.134072,0.129499
128,4096,0.261456,0.23798,0.267914,0.251079
128,8192,0.521739,0.474991,0.538368,0.501334
128,16384,1.04567,0.943644,1.09066,1.00268
128,32768,2.08818,1.88404,2.16114,2.00366
128,65536,4.17779,3.7118,4.31122,4.03995
128,131072,8.37668,7.35992,8.58841,8.04086
128,262144,16.6945,14.7361,17.1551,16.2663
128,524288,33.4472,29.3706,34.2738,32.1737
256,2,0.00158999,0.000659943,0.000847042,0.000701945
256,4,0.00152798,0.000877944,0.00108402,0.000934944
256,8,0.012819,0.00135802,0.00166405,0.00142603
256,16,0.00541795,0.00225699,0.00808905,0.00748702
256,32,0.021038,0.0132831,0.00477305,0.00431104
256,64,0.00882601,0.00805301,0.00900294,0.00819096
256,128,0.039499,0.015832,0.01745,0.016049
256,256,0.062222,0.031217,0.034375,0.031713
256,512,0.06383,0.061103,0.068215,0.063096
256,1024,0.13643,0.12233,0.135829,0.128258
256,2048,0.283662,0.247168,0.271233,0.250812
256,4096,0.514268,0.492423,0.543538,0.50104
256,8192,1.02057,0.981595,1.10639,1.0038
256,16384,2.05192,1.93561,2.19128,2.00825
256,32768,4.03799,3.83482,4.35748,4.01162
256,65536,8.08784,7.66505,8.70385,8.0414
256,131072,16.1772,15.2678,17.3688,16.0436
256,262144,32.3654,30.5149,34.7364,32.0896
256,524288,64.6073,61.0033,69.4029,64.1823
512,2,0.00216195,0.00099904,0.00268301,0.00226305
512,4,0.00309499,0.00138097,0.00439596,0.00410999
512,8,0.00510406,0.011313,0.00813197,0.016254
512,16,0.00472095,0.00427,0.00474301,0.00424301
512,32,0.039967,0.00792395,0.00899696,0.00805497
512,64,0.046469,0.0155001,0.01734,0.015813
512,128,0.06767,0.0305161,0.0341711,0.031047
512,256,0.092444,0.060465,0.067691,0.061972
512,512,0.148604,0.120834,0.134851,0.123695
512,1024,0.257146,0.240192,0.269085,0.247293
512,2048,0.488285,0.51198,0.539129,0.494114
512,4096,0.944221,0.96108,1.09733,0.990359
512,8192,1.84478,1.90425,2.17458,1.97768
512,16384,3.74651,3.8018,4.48473,4.10719
512,32768,7.39933,7.49932,8.62954,7.9097
512,65536,14.4919,14.9795,17.2363,15.7981
512,131072,28.9602,29.9359,34.4462,31.6003
512,262144,57.8737,59.8628,68.8726,63.2064
512,524288,115.693,119.69,137.834,126.532
1024,2,0.00214901,0.00145699,0.00169599,0.00149297
1024,4,0.00563205,0.00227599,0.00821103,0.0157609
1024,8,0.019634,0.013274,0.00472299,0.00434895
1024,16,0.0376381,0.00812003,0.00887103,0.00824401
1024,32,0.0482289,0.015904,0.017212,0.015817
1024,64,0.060991,0.030997,0.0337879,0.031241
1024,128,0.08707,0.06749,0.06712,0.062225
1024,256,0.13929,0.124169,0.133582,0.123841
1024,512,0.24718,0.247413,0.266712,0.247108
1024,1024,0.467611,0.499255,0.535132,0.491946
1024,2048,0.897059,0.987723,1.08773,0.985005
1024,4096,1.76914,1.96142,2.15491,1.97062
1024,8192,3.50281,3.87451,4.28431,3.937
1024,16384,6.94122,7.69283,8.55542,7.8713
1024,32768,13.8775,15.4072,17.076,15.7429
1024,65536,27.7565,30.7133,34.124,31.4838
1024,131072,55.5721,61.1997,68.204,62.9775
1024,262144,110.913,122.189,136.416,125.934
1024,524288,222.057,244.329,273.18,252.029
2048,2,0.009828,0.00246105,0.00828101,0.0161739
2048,4,0.0199141,0.00403301,0.00494301,0.00434594
2048,8,0.0380399,0.00790896,0.00917895,0.00806295
2048,16,0.014905,0.024539,0.017533,0.015713
2048,32,0.058955,0.0302651,0.0345809,0.031138
2048,64,0.085283,0.059861,0.068699,0.061765
2048,128,0.139138,0.119662,0.141422,0.123625
2048,256,0.244999,0.241641,0.272892,0.246809
2048,512,0.467444,0.477193,0.546825,0.492034
2048,1024,0.89201,0.954495,1.11112,0.990888
2048,2048,1.72642,1.89034,2.20352,1.9756
2048,4096,3.44863,3.73544,4.38589,3.95177
2048,8192,6.8974,7.43759,8.74616,7.89641
2048,16384,13.7651,14.836,17.4645,15.7917
2048,32768,27.4961,29.6247,34.9016,31.5805
2048,65536,55.1145,59.1939,69.784,63.1821
2048,131072,109.879,118.333,139.562,126.332
2048,262144,219.653,236.652,279.119,252.671
2048,524288,439.296,473.475,558.262,505.526
4096,2,0.019536,0.00418297,0.00501897,0.00440004
4096,4,0.03964,0.00795297,0.00911398,0.00817004
4096,8,0.044743,0.015387,0.017684,0.01577
4096,16,0.0591111,0.030231,0.034501,0.031133
4096,32,0.063955,0.059753,0.0683559,0.0614679
4096,64,0.137962,0.118874,0.138786,0.122236
4096,128,0.245708,0.242759,0.271582,0.244244
4096,256,0.435609,0.477854,0.547171,0.488461
4096,512,0.883708,0.951351,1.08724,0.978056
4096,1024,1.73336,1.87865,2.19826,1.95898
4096,2048,3.43816,3.72036,4.36184,3.90844
4096,4096,6.82331,7.41871,8.68891,7.81865
4096,8192,13.6474,14.7949,17.3838,15.6432
4096,16384,27.2411,29.5561,34.7362,31.2644
4096,32768,54.4709,59.09,69.4309,62.5443
4096,65536,108.836,118.19,138.851,125.11
4096,131072,217.723,236.297,277.747,250.216
4096,262144,435.426,472.597,555.352,500.677
4096,524288,870.695,945.226,1111.24,1000.9
8192,2,0.039293,0.00825698,0.00950504,0.00846599
8192,4,0.0465729,0.020381,0.018284,0.016326
8192,8,0.062779,0.031289,0.036263,0.032203
8192,16,0.094337,0.0619369,0.0718,0.0637649
8192,32,0.157558,0.123196,0.142604,0.127121
8192,64,0.284292,0.246056,0.285592,0.256556
8192,128,0.533356,0.491022,0.571224,0.508731
8192,256,1.03677,0.984243,1.14507,1.01582
8192,512,2.03912,1.95546,2.30427,2.03219
8192,1024,4.03713,3.86307,4.60443,4.06169
8192,2048,8.07159,7.67921,9.13826,8.12121
8192,4096,16.0224,15.3339,18.245,16.2454
8192,8192,32.0806,30.6153,36.4635,32.4789
8192,16384,64.2271,61.1963,73.0078,64.9604
8192,32768,128.73,122.355,145.79,129.923
8192,65536,257.707,244.726,291.704,259.797
8192,131072,511.658,489.236,586.585,519.745
8192,262144,1027.52,978.454,1166.87,1041.62
8192,524288,2057.24,1957.13,2339.1,2085.05
16384,2,0.0707621,0.016096,0.018181,0.016296
16384,4,0.060756,0.0327,0.03849,0.032929
16384,8,0.096606,0.064587,0.076185,0.065213
16384,16,0.15708,0.128454,0.151605,0.150926
16384,32,0.296946,0.27488,0.302478,0.259317
16384,64,0.545374,0.543299,0.623081,0.519434
16384,128,1.07521,1.06458,1.26147,1.09889
16384,256,2.11191,2.06777,2.55916,2.09726
16384,512,4.17614,4.05963,4.98308,4.28653
16384,1024,8.3239,8.05096,9.71772,8.28627
16384,2048,16.6022,16.0435,19.348,16.5717
16384,4096,32.5139,31.9835,38.6436,33.1462
16384,8192,65.0028,63.9587,77.422,66.3197
16384,16384,129.381,127.925,154.758,132.938
16384,32768,257.978,255.634,309.66,265.67
16384,65536,514.841,511.613,618.254,531.924
16384,131072,1029.12,1022.59,1238.03,1062.09
16384,262144,2061.69,2045.26,2477.83,2129.29
16384,524288,4121.62,4090.19,4956.45,4248.96
32768,2,0.0651611,0.031861,0.036898,0.032
32768,4,0.093074,0.062824,0.073446,0.063069
32768,8,0.155888,0.124487,0.140496,0.125527
32768,16,0.284403,0.248359,0.284693,0.250589
32768,32,0.533619,0.496313,0.558435,0.504661
32768,64,1.0372,1.00041,1.13829,1.00166
32768,128,2.02896,1.96343,2.25301,2.00433
32768,256,4.0557,3.89566,4.48899,4.00396
32768,512,8.05768,7.74782,8.9493,8.02745
32768,1024,16.0316,15.4799,17.8957,16.0107
32768,2048,32.1455,30.9253,35.7383,32.0488
32768,4096,63.9797,61.8179,71.4595,64.0372
32768,8192,127.855,123.586,142.88,128.195
32768,16384,255.458,247.138,286.516,256.094
32768,32768,510.594,494.276,573.003,512.5
32768,65536,1020.89,988.604,1147.81,1025.18
32768,131072,2043.05,1977.15,2286.31,2050.12
32768,262144,4086.24,3954.53,4752.14,4102.77
32768,524288,8175.71,7908.29,9177.23,8201.54
65536,2,0.100926,0.063433,0.071354,0.063608
65536,4,0.157066,0.123833,0.140756,0.126237
65536,8,0.284095,0.245842,0.279084,0.254401
65536,16,0.538033,0.491219,0.556824,0.503595
65536,32,1.03555,0.98405,1.11722,1.00811
65536,64,2.02885,1.95084,2.25334,2.00859
65536,128,4.03616,3.86068,4.485,4.01572
65536,256,8.03035,7.67126,8.93622,8.02906
65536,512,16.1532,15.3285,17.8467,16.0584
65536,1024,32.0529,30.5962,35.6824,32.1162
65536,2048,64.032,61.1812,71.3305,64.2246
65536,4096,127.875,122.349,144.422,128.974
65536,8192,256.619,244.665,285.797,257.374
65536,16384,513.3,489.161,570.975,514.608
65536,32768,1027.49,978.221,1143.83,1030.52
65536,65536,2048.44,1956.46,2284.09,2055.34
65536,131072,4095.92,3912.9,4580.83,4110.1
65536,262144,8194.97,7825.47,9200.36,8226.47
65536,524288,16347.7,15677.6,18584,16467.7
131072,2,0.168286,0.136473,0.150428,0.132941
131072,4,0.294651,0.261368,0.297585,0.263634
131072,8,0.547012,0.508751,0.596138,0.519832
131072,16,1.06052,1.02955,1.20311,1.03413
131072,32,2.08976,2.02052,2.39375,2.0706
131072,64,4.15477,4.00494,4.74802,4.12704
131072,128,8.26078,7.96301,9.46991,8.24418
131072,256,16.4827,15.8847,18.9108,16.4859
131072,512,32.9412,31.7215,37.8042,32.9676
131072,1024,65.8356,63.4399,75.5977,65.9543
131072,2048,131.724,126.808,151.145,131.829
131072,4096,263.243,253.582,302.261,263.632
131072,8192,526.436,507.096,606.327,527.964
131072,16384,1054.57,1014.14,1211.42,1054.8
131072,32768,2104.87,2028.59,2419.12,2109.44
131072,65536,4217.89,4057.13,4839.23,4219.13
131072,131072,8428.52,8112.7,9679.86,8445.83
131072,262144,16845.6,16226.5,19573.7,16890.8
131072,524288,33705.5,32465.1,38738,33767.5
262144,2,0.326778,0.261729,0.300632,0.264031
262144,4,0.576361,0.521178,0.60122,0.529501
262144,8,1.10838,1.05206,1.213,1.0559
262144,16,2.19007,2.06321,2.40138,2.10619
262144,32,4.34724,4.10823,4.79115,4.21089
262144,64,8.89945,8.18158,9.53576,8.42354
262144,128,17.8195,16.3717,19.0255,16.855
262144,256,35.1095,32.7412,38.0627,33.8236
262144,512,69.557,65.572,76.3062,67.6289
262144,1024,139.404,131.717,152.663,134.317
262144,2048,277.802,262.444,304.793,270.513
262144,4096,552.7,521.786,608.528,540.514
262144,8192,1105.08,1043.88,1216.07,1076.73
262144,16384,2207.41,2087.06,2441.5,2158.28
262144,32768,4416.77,4167.01,5020.44,4321.99
262144,65536,8837.58,8375.27,9961.33,8602.94
262144,131072,17675.7,16769.7,19522.1,17277.7
262144,262144,35342.8,33477.5,39003.8,34596.6
262144,524288,70684.8,66936.4,78154.6,69103.1
524288,2,0.654152,0.552118,0.650753,0.592532
524288,4,1.1289,1.15073,1.36344,1.12554
524288,8,2.24703,2.21747,2.67111,2.3039
524288,16,4.56316,4.34839,5.19575,4.49704
524288,32,9.04803,8.58466,10.4024,9.00065
524288,64,18.0874,17.1567,20.6955,17.997
524288,128,35.7771,34.383,41.2069,36.1681
524288,256,71.0164,68.7458,82.6122,72.2073
524288,512,141.771,136.095,164.747,143.789
524288,1024,280.704,273.585,329.791,288.783
524288,2048,564.331,545.127,659.363,575.81
524288,4096,1123.44,1095.46,1319.6,1155.48
524288,8192,2239.73,2185.84,2636.37,2298.77
524288,16384,4484.65,4381.29,5269.65,4601.42
524288,32768,8977.19,8758.03,10534.4,9199.29
524288,65536,18151.3,17482.3,21296.7,18410.8
524288,131072,35925.3,34999.9,42177,36818.3
524288,262144,71860.1,70016.8,84357.2,73629.5
524288,524288,143873,139844,169021,147494
1048576,2,1.20183,1.13109,1.38646,1.17578
1048576,4,2.24954,2.24893,2.73511,2.35926
1048576,8,4.47854,4.45397,5.46126,4.69827
1048576,16,8.93337,8.8743,10.8833,9.4007
1048576,32,17.8213,17.7178,21.7602,18.8021
1048576,64,35.6126,35.4263,43.4989,37.6026
1048576,128,71.3048,70.8555,86.9973,75.2885
1048576,256,142.001,140.822,173.722,150.145
1048576,512,283.476,282.219,347.325,300.34
1048576,1024,568.777,563.61,694.774,601.571
1048576,2048,1136.98,1129.75,1390.32,1202.65
1048576,4096,2266.55,2259.6,2782.66,2403.59
1048576,8192,4531.09,4513.55,5560.55,4817.34
1048576,16384,9077.5,9034.99,11124.3,9629.65
1048576,32768,18159.3,18069.1,22300.7,19239.5
1048576,65536,36509.7,36120.5,44559.5,38482.9
1048576,131072,72827.8,72243.9,89408.3,76974.8
1048576,262144,145317,144442,178035,153976
1048576,524288,290965,288939,356537,308124
